student_id,cohort,program,gender,region,guardian,has_internet,course_id,course,semester,enrollment_date,study_hours,attendance_pct,midterm_score,final_score,project_score,final_grade,passed
S0144,2023,Data Science,Other,North,Sibling,True,C02,Statistics,Spring 2024,2024-01-15,6.3,69.7,39.3,55.1,58.1,D,True
S0144,2023,Data Science,Other,North,Sibling,True,C03,Data Structures,Fall 2023,2023-09-04,14.2,50.4,67.7,45.6,78.2,C,True
S0144,2023,Data Science,Other,North,Sibling,True,C04,Linear Algebra,Spring 2024,2024-01-15,20.4,83.9,74.7,65.0,73.7,B,True
S0144,2023,Data Science,Other,North,Sibling,True,C05,Machine Learning,Fall 2023,2023-09-04,17.0,53.3,65.6,58.7,63.7,C,True
S0144,2023,Data Science,Other,North,Sibling,True,C06,Databases,Spring 2024,2024-01-15,29.5,74.7,70.2,64.3,53.4,C,True
S0145,2022,Data Science,F,South,Mother,True,C01,Python Programming,Fall 2022,2022-09-05,22.7,72.0,37.5,43.7,89.4,D,True
S0145,2022,Data Science,F,South,Mother,True,C02,Statistics,Spring 2023,2023-01-16,11.5,72.3,68.0,47.0,82.7,C,True
S0145,2022,Data Science,F,South,Mother,True,C03,Data Structures,Fall 2022,2022-09-05,16.1,84.9,83.4,62.0,85.0,B,True
S0145,2022,Data Science,F,South,Mother,True,C04,Linear Algebra,Spring 2023,2023-01-16,21.4,59.0,63.4,62.0,60.1,C,True
S0145,2022,Data Science,F,South,Mother,True,C05,Machine Learning,Fall 2022,2022-09-05,17.5,74.0,61.6,57.3,69.3,C,True
S0145,2022,Data Science,F,South,Mother,True,C06,Databases,Spring 2023,2023-01-16,20.2,53.9,52.4,53.0,88.8,C,True
S0146,2024,Computer Science,F,Central,Father,True,C01,Python Programming,Fall 2024,2024-09-02,19.7,80.0,,81.1,62.8,B,True
S0146,2024,Computer Science,F,Central,Father,True,C02,Statistics,Spring 2025,2025-01-13,18.7,63.1,57.6,36.4,71.2,D,True
S0146,2024,Computer Science,F,Central,Father,True,C03,Data Structures,Fall 2024,2024-09-02,9.4,62.3,70.7,62.5,76.9,C,True
S0146,2024,Computer Science,F,Central,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,28.5,53.0,69.7,57.0,59.6,C,True
S0146,2024,Computer Science,F,Central,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,24.4,78.2,66.2,73.9,71.2,B,True
S0146,2024,Computer Science,F,Central,Father,True,C06,Databases,Spring 2025,2025-01-13,23.9,50.6,57.3,41.3,70.8,D,True
S0147,2023,Data Science,F,Central,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,18.9,86.3,40.7,58.5,71.8,C,True
S0147,2023,Data Science,F,Central,Mother,True,C02,Statistics,Spring 2024,2024-01-15,25.7,90.0,72.8,83.0,71.5,B,True
S0147,2023,Data Science,F,Central,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,18.8,65.5,76.5,82.9,81.9,B,True
S0147,2023,Data Science,F,Central,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,19.4,60.7,75.9,68.6,71.5,B,True
S0147,2023,Data Science,F,Central,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,10.4,84.5,79.2,83.2,73.7,B,True
S0147,2023,Data Science,F,Central,Mother,True,C06,Databases,Spring 2024,2024-01-15,33.0,62.0,64.2,89.2,76.9,B,True
S0148,2024,Data Science,F,South,Sibling,True,C01,Python Programming,Fall 2024,2024-09-02,11.1,93.4,50.2,59.8,66.1,C,True
S0148,2024,Data Science,F,South,Sibling,True,C02,Statistics,Spring 2025,2025-01-13,21.2,69.0,,100.0,75.5,A,True
S0148,2024,Data Science,F,South,Sibling,True,C03,Data Structures,Fall 2024,2024-09-02,13.5,71.8,54.6,59.5,85.0,C,True
S0148,2024,Data Science,F,South,Sibling,True,C04,Linear Algebra,Spring 2025,2025-01-13,9.5,95.1,63.9,37.8,73.6,D,True
S0148,2024,Data Science,F,South,Sibling,True,C05,Machine Learning,Fall 2024,2024-09-02,12.2,73.3,69.8,52.0,58.6,C,True
S0148,2024,Data Science,F,South,Sibling,True,C06,Databases,Spring 2025,2025-01-13,21.8,58.3,44.6,72.5,71.2,C,True
S0149,2024,Data Science,M,Central,Mother,True,C01,Python Programming,Fall 2024,2024-09-02,12.4,95.4,47.1,81.3,80.2,B,True
S0149,2024,Data Science,M,Central,Mother,True,C02,Statistics,Spring 2025,2025-01-13,12.3,71.8,45.1,45.5,73.4,D,True
S0149,2024,Data Science,M,Central,Mother,True,C03,Data Structures,Fall 2024,2024-09-02,22.7,81.8,83.9,75.2,79.4,B,True
S0149,2024,Data Science,M,Central,Mother,True,C04,Linear Algebra,Spring 2025,2025-01-13,9.0,73.2,59.5,53.8,70.8,C,True
S0149,2024,Data Science,M,Central,Mother,True,C05,Machine Learning,Fall 2024,2024-09-02,16.8,64.0,73.6,64.9,57.6,C,True
S0149,2024,Data Science,M,Central,Mother,True,C06,Databases,Spring 2025,2025-01-13,18.2,72.0,55.6,84.7,56.5,C,True
S0150,2024,Computer Science,F,West,Sibling,True,C01,Python Programming,Fall 2024,2024-09-02,25.5,74.5,50.6,47.4,64.2,D,True
S0150,2024,Computer Science,F,West,Sibling,True,C02,Statistics,Spring 2025,2025-01-13,15.7,73.5,66.8,43.0,59.8,D,True
S0150,2024,Computer Science,F,West,Sibling,True,C03,Data Structures,Fall 2024,2024-09-02,30.9,78.5,47.2,76.3,74.8,C,True
S0150,2024,Computer Science,F,West,Sibling,True,C04,Linear Algebra,Spring 2025,2025-01-13,30.3,59.0,70.4,69.0,75.2,B,True
S0150,2024,Computer Science,F,West,Sibling,True,C05,Machine Learning,Fall 2024,2024-09-02,14.1,91.6,56.6,65.3,53.4,C,True
S0150,2024,Computer Science,F,West,Sibling,True,C06,Databases,Spring 2025,2025-01-13,20.6,49.5,63.6,47.0,80.3,C,True
S0151,2023,Information Technology,F,Central,Father,True,C01,Python Programming,Fall 2023,2023-09-04,18.5,61.3,72.6,57.6,63.6,C,True
S0151,2023,Information Technology,F,Central,Father,True,C02,Statistics,Spring 2024,2024-01-15,9.0,81.1,45.3,40.4,71.7,D,True
S0151,2023,Information Technology,F,Central,Father,True,C03,Data Structures,Fall 2023,2023-09-04,13.7,61.4,77.3,67.4,60.0,C,True
S0151,2023,Information Technology,F,Central,Father,True,C04,Linear Algebra,Spring 2024,2024-01-15,13.3,76.6,64.3,56.1,66.6,C,True
S0151,2023,Information Technology,F,Central,Father,True,C05,Machine Learning,Fall 2023,2023-09-04,15.9,68.6,60.9,63.2,66.6,C,True
S0151,2023,Information Technology,F,Central,Father,True,C06,Databases,Spring 2024,2024-01-15,20.8,97.1,67.1,60.3,67.7,C,True
S0152,2024,Engineering,F,Central,Sibling,True,C01,Python Programming,Fall 2024,2024-09-02,10.0,94.6,64.8,50.8,62.9,C,True
S0152,2024,Engineering,F,Central,Sibling,True,C02,Statistics,Spring 2025,2025-01-13,16.6,77.3,67.9,50.2,67.7,C,True
S0152,2024,Engineering,F,Central,Sibling,True,C03,Data Structures,Fall 2024,2024-09-02,19.8,74.3,63.0,62.4,68.9,C,True
S0152,2024,Engineering,F,Central,Sibling,True,C04,Linear Algebra,Spring 2025,2025-01-13,15.6,85.0,68.1,68.0,93.1,B,True
S0152,2024,Engineering,F,Central,Sibling,True,C05,Machine Learning,Fall 2024,2024-09-02,15.9,60.1,53.6,66.7,69.7,C,True
S0152,2024,Engineering,F,Central,Sibling,True,C06,Databases,Spring 2025,2025-01-13,15.4,72.3,68.4,70.7,55.5,C,True
S0153,2024,Computer Science,F,West,Father,True,C01,Python Programming,Fall 2024,2024-09-02,21.3,72.1,81.2,57.5,69.4,C,True
S0153,2024,Computer Science,F,West,Father,True,C02,Statistics,Spring 2025,2025-01-13,17.5,71.0,54.9,54.7,78.0,C,True
S0153,2024,Computer Science,F,West,Father,True,C03,Data Structures,Fall 2024,2024-09-02,20.2,54.0,64.7,39.3,73.7,C,True
S0153,2024,Computer Science,F,West,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,8.9,76.8,70.8,45.6,59.3,C,True
S0153,2024,Computer Science,F,West,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,2.0,100.0,68.5,67.2,62.7,C,True
S0153,2024,Computer Science,F,West,Father,True,C06,Databases,Spring 2025,2025-01-13,14.0,83.2,59.8,64.6,58.5,C,True
S0154,2022,Data Science,M,South,Father,True,C01,Python Programming,Fall 2022,2022-09-05,33.7,,92.3,95.3,70.0,A,True
S0154,2022,Data Science,M,South,Father,True,C02,Statistics,Spring 2023,2023-01-16,7.1,97.5,77.8,60.5,53.8,C,True
S0154,2022,Data Science,M,South,Father,True,C03,Data Structures,Fall 2022,2022-09-05,24.6,51.0,63.6,50.3,54.9,C,True
S0154,2022,Data Science,M,South,Father,True,C04,Linear Algebra,Spring 2023,2023-01-16,23.9,56.0,51.9,29.3,47.2,F,False
S0154,2022,Data Science,M,South,Father,True,C05,Machine Learning,Fall 2022,2022-09-05,18.6,62.6,57.1,73.1,63.0,C,True
S0154,2022,Data Science,M,South,Father,True,C06,Databases,Spring 2023,2023-01-16,14.0,67.1,,45.4,71.8,C,True
S0155,2022,Computer Science,F,West,Mother,True,C01,Python Programming,Fall 2022,2022-09-05,27.7,72.5,,42.2,64.0,C,True
S0155,2022,Computer Science,F,West,Mother,True,C02,Statistics,Spring 2023,2023-01-16,4.3,73.6,75.1,42.5,62.4,C,True
S0155,2022,Computer Science,F,West,Mother,True,C03,Data Structures,Fall 2022,2022-09-05,29.0,81.7,82.6,64.9,61.6,C,True
S0155,2022,Computer Science,F,West,Mother,True,C04,Linear Algebra,Spring 2023,2023-01-16,21.4,69.2,53.8,69.9,56.2,C,True
S0155,2022,Computer Science,F,West,Mother,True,C05,Machine Learning,Fall 2022,2022-09-05,26.1,69.1,70.8,68.2,75.9,B,True
S0155,2022,Computer Science,F,West,Mother,True,C06,Databases,Spring 2023,2023-01-16,25.1,73.7,73.3,75.6,60.5,B,True
S0156,2022,Information Technology,F,South,Father,True,C01,Python Programming,Fall 2022,2022-09-05,15.9,89.0,60.0,75.9,68.9,C,True
S0156,2022,Information Technology,F,South,Father,True,C02,Statistics,Spring 2023,2023-01-16,19.6,92.9,63.4,72.0,65.8,C,True
S0156,2022,Information Technology,F,South,Father,True,C03,Data Structures,Fall 2022,2022-09-05,26.4,76.2,65.3,55.5,64.8,C,True
S0156,2022,Information Technology,F,South,Father,True,C04,Linear Algebra,Spring 2023,2023-01-16,23.2,58.4,70.0,58.6,56.1,C,True
S0156,2022,Information Technology,F,South,Father,True,C05,Machine Learning,Fall 2022,2022-09-05,19.8,85.6,71.9,82.8,72.6,B,True
S0156,2022,Information Technology,F,South,Father,True,C06,Databases,Spring 2023,2023-01-16,25.5,67.4,48.4,70.0,63.6,C,True
S0157,2023,Computer Science,F,South,Father,False,C01,Python Programming,Fall 2023,2023-09-04,14.0,58.3,56.1,42.8,61.7,D,True
S0157,2023,Computer Science,F,South,Father,False,C02,Statistics,Spring 2024,2024-01-15,23.0,84.1,49.9,44.5,62.1,D,True
S0157,2023,Computer Science,F,South,Father,False,C03,Data Structures,Fall 2023,2023-09-04,14.4,79.5,73.8,57.6,44.0,C,True
S0157,2023,Computer Science,F,South,Father,False,C04,Linear Algebra,Spring 2024,2024-01-15,9.0,75.4,50.7,52.0,61.3,D,True
S0157,2023,Computer Science,F,South,Father,False,C05,Machine Learning,Fall 2023,2023-09-04,26.9,73.2,54.1,51.6,44.4,D,True
S0157,2023,Computer Science,F,South,Father,False,C06,Databases,Spring 2024,2024-01-15,21.2,85.3,54.1,56.6,71.4,C,True
S0158,2023,Information Technology,M,West,Father,True,C01,Python Programming,Fall 2023,2023-09-04,23.6,75.5,64.3,52.9,51.5,C,True
S0158,2023,Information Technology,M,West,Father,True,C02,Statistics,Spring 2024,2024-01-15,16.0,53.0,54.5,49.9,52.9,D,True
S0158,2023,Information Technology,M,West,Father,True,C03,Data Structures,Fall 2023,2023-09-04,13.7,88.9,38.7,32.4,64.3,F,False
S0158,2023,Information Technology,M,West,Father,True,C04,Linear Algebra,Spring 2024,2024-01-15,14.2,61.2,56.0,48.8,79.8,C,True
S0158,2023,Information Technology,M,West,Father,True,C05,Machine Learning,Fall 2023,2023-09-04,35.3,72.1,71.3,78.9,75.4,B,True
S0158,2023,Information Technology,M,West,Father,True,C06,Databases,Spring 2024,2024-01-15,18.7,66.4,62.4,87.1,77.2,B,True
S0159,2022,Information Technology,M,East,Mother,True,C01,Python Programming,Fall 2022,2022-09-05,11.9,71.1,68.8,76.4,56.2,C,True
S0159,2022,Information Technology,M,East,Mother,True,C02,Statistics,Spring 2023,2023-01-16,18.7,100.0,67.7,68.9,62.1,C,True
S0159,2022,Information Technology,M,East,Mother,True,C03,Data Structures,Fall 2022,2022-09-05,10.8,69.7,67.8,52.8,58.8,C,True
S0159,2022,Information Technology,M,East,Mother,True,C04,Linear Algebra,Spring 2023,2023-01-16,14.9,78.2,45.2,46.2,65.7,D,True
S0159,2022,Information Technology,M,East,Mother,True,C05,Machine Learning,Fall 2022,2022-09-05,13.0,59.0,60.8,26.3,54.0,F,False
S0159,2022,Information Technology,M,East,Mother,True,C06,Databases,Spring 2023,2023-01-16,5.4,75.5,76.0,76.0,44.7,C,True
S0160,2023,Information Technology,M,East,Mother,False,C01,Python Programming,Fall 2023,2023-09-04,9.6,73.3,65.9,57.0,50.3,C,True
S0160,2023,Information Technology,M,East,Mother,False,C02,Statistics,Spring 2024,2024-01-15,12.7,62.6,50.9,45.5,56.6,D,True
S0160,2023,Information Technology,M,East,Mother,False,C03,Data Structures,Fall 2023,2023-09-04,21.8,77.2,52.2,62.3,67.9,C,True
S0160,2023,Information Technology,M,East,Mother,False,C04,Linear Algebra,Spring 2024,2024-01-15,26.1,58.5,74.8,36.8,57.0,D,True
S0160,2023,Information Technology,M,East,Mother,False,C05,Machine Learning,Fall 2023,2023-09-04,14.5,67.5,47.0,51.7,55.1,D,True
S0160,2023,Information Technology,M,East,Mother,False,C06,Databases,Spring 2024,2024-01-15,18.4,75.3,66.6,72.6,57.2,C,True
S0161,2022,Computer Science,F,South,Father,False,C01,Python Programming,Fall 2022,2022-09-05,23.4,66.4,41.7,54.9,76.0,C,True
S0161,2022,Computer Science,F,South,Father,False,C02,Statistics,Spring 2023,2023-01-16,12.8,90.7,49.7,59.2,62.2,C,True
S0161,2022,Computer Science,F,South,Father,False,C03,Data Structures,Fall 2022,2022-09-05,12.8,88.2,77.9,47.4,41.7,C,True
S0161,2022,Computer Science,F,South,Father,False,C04,Linear Algebra,Spring 2023,2023-01-16,17.1,83.3,51.9,53.4,59.8,D,True
S0161,2022,Computer Science,F,South,Father,False,C05,Machine Learning,Fall 2022,2022-09-05,9.4,57.1,51.5,31.4,43.8,F,False
S0161,2022,Computer Science,F,South,Father,False,C06,Databases,Spring 2023,2023-01-16,15.4,,58.4,63.8,66.6,C,True
S0162,2023,Engineering,F,East,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,16.3,82.8,57.1,62.1,73.2,C,True
S0162,2023,Engineering,F,East,Mother,True,C02,Statistics,Spring 2024,2024-01-15,28.6,91.9,66.1,67.9,39.4,C,True
S0162,2023,Engineering,F,East,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,19.5,77.3,70.3,81.9,66.0,B,True
S0162,2023,Engineering,F,East,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,8.8,66.6,52.1,62.1,54.9,C,True
S0162,2023,Engineering,F,East,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,14.9,87.2,70.2,77.9,62.1,B,True
S0162,2023,Engineering,F,East,Mother,True,C06,Databases,Spring 2024,2024-01-15,8.3,56.8,54.6,68.4,58.2,C,True
S0163,2023,Computer Science,M,North,Sibling,False,C01,Python Programming,Fall 2023,2023-09-04,22.0,,49.4,38.1,56.0,D,True
S0163,2023,Computer Science,M,North,Sibling,False,C02,Statistics,Spring 2024,2024-01-15,12.8,93.5,51.1,76.5,74.1,C,True
S0163,2023,Computer Science,M,North,Sibling,False,C03,Data Structures,Fall 2023,2023-09-04,34.0,80.8,58.1,80.2,70.9,B,True
S0163,2023,Computer Science,M,North,Sibling,False,C04,Linear Algebra,Spring 2024,2024-01-15,20.2,57.2,61.1,53.5,64.2,C,True
S0163,2023,Computer Science,M,North,Sibling,False,C05,Machine Learning,Fall 2023,2023-09-04,11.9,86.9,74.4,46.9,65.4,C,True
S0163,2023,Computer Science,M,North,Sibling,False,C06,Databases,Spring 2024,2024-01-15,7.3,,39.5,15.7,73.2,F,False
S0164,2023,Computer Science,M,West,Father,False,C01,Python Programming,Fall 2023,2023-09-04,2.7,47.6,45.9,68.9,51.3,C,True
S0164,2023,Computer Science,M,West,Father,False,C02,Statistics,Spring 2024,2024-01-15,18.4,93.2,55.6,50.2,75.3,C,True
S0164,2023,Computer Science,M,West,Father,False,C03,Data Structures,Fall 2023,2023-09-04,13.2,96.1,62.1,63.4,61.5,C,True
S0164,2023,Computer Science,M,West,Father,False,C04,Linear Algebra,Spring 2024,2024-01-15,14.9,89.4,55.5,36.1,43.6,F,False
S0164,2023,Computer Science,M,West,Father,False,C05,Machine Learning,Fall 2023,2023-09-04,9.9,79.5,56.1,51.2,63.9,C,True
S0164,2023,Computer Science,M,West,Father,False,C06,Databases,Spring 2024,2024-01-15,15.7,81.4,76.3,79.5,47.0,B,True
S0165,2023,Data Science,M,East,Father,False,C01,Python Programming,Fall 2023,2023-09-04,28.6,90.2,67.4,68.7,77.7,B,True
S0165,2023,Data Science,M,East,Father,False,C02,Statistics,Spring 2024,2024-01-15,21.2,69.8,66.1,69.3,60.7,C,True
S0165,2023,Data Science,M,East,Father,False,C03,Data Structures,Fall 2023,2023-09-04,29.6,63.8,55.1,66.7,69.0,C,True
S0165,2023,Data Science,M,East,Father,False,C04,Linear Algebra,Spring 2024,2024-01-15,21.0,,80.6,54.1,61.6,C,True
S0165,2023,Data Science,M,East,Father,False,C05,Machine Learning,Fall 2023,2023-09-04,7.6,86.2,61.2,49.1,59.1,C,True
S0165,2023,Data Science,M,East,Father,False,C06,Databases,Spring 2024,2024-01-15,19.4,85.5,38.1,69.5,45.5,D,True
S0166,2023,Data Science,M,Central,Sibling,True,C01,Python Programming,Fall 2023,2023-09-04,28.0,57.6,42.7,67.4,65.7,C,True
S0166,2023,Data Science,M,Central,Sibling,True,C02,Statistics,Spring 2024,2024-01-15,4.1,59.5,48.8,62.8,78.4,C,True
S0166,2023,Data Science,M,Central,Sibling,True,C03,Data Structures,Fall 2023,2023-09-04,2.0,80.9,77.0,71.8,69.7,B,True
S0166,2023,Data Science,M,Central,Sibling,True,C04,Linear Algebra,Spring 2024,2024-01-15,31.5,53.7,49.0,80.1,66.1,C,True
S0166,2023,Data Science,M,Central,Sibling,True,C05,Machine Learning,Fall 2023,2023-09-04,21.2,69.3,49.1,92.5,68.3,B,True
S0166,2023,Data Science,M,Central,Sibling,True,C06,Databases,Spring 2024,2024-01-15,14.4,,77.7,79.7,48.6,B,True
S0167,2024,Information Technology,M,East,Sibling,True,C01,Python Programming,Fall 2024,2024-09-02,10.8,78.9,42.4,49.9,55.7,D,True
S0167,2024,Information Technology,M,East,Sibling,True,C02,Statistics,Spring 2025,2025-01-13,19.3,59.8,76.2,64.6,83.2,B,True
S0167,2024,Information Technology,M,East,Sibling,True,C03,Data Structures,Fall 2024,2024-09-02,30.3,66.3,59.8,75.7,54.8,C,True
S0167,2024,Information Technology,M,East,Sibling,True,C04,Linear Algebra,Spring 2025,2025-01-13,26.9,88.4,80.9,66.5,58.0,C,True
S0167,2024,Information Technology,M,East,Sibling,True,C05,Machine Learning,Fall 2024,2024-09-02,8.0,83.5,78.2,58.4,73.2,C,True
S0167,2024,Information Technology,M,East,Sibling,True,C06,Databases,Spring 2025,2025-01-13,4.9,86.7,39.8,36.6,67.8,D,True
S0168,2024,Information Technology,F,East,Mother,True,C01,Python Programming,Fall 2024,2024-09-02,22.0,83.1,60.2,48.7,71.4,C,True
S0168,2024,Information Technology,F,East,Mother,True,C02,Statistics,Spring 2025,2025-01-13,20.2,57.5,65.4,57.8,60.6,C,True
S0168,2024,Information Technology,F,East,Mother,True,C03,Data Structures,Fall 2024,2024-09-02,24.2,53.7,45.7,54.9,82.3,C,True
S0168,2024,Information Technology,F,East,Mother,True,C04,Linear Algebra,Spring 2025,2025-01-13,27.5,95.2,52.8,34.4,66.0,D,True
S0168,2024,Information Technology,F,East,Mother,True,C05,Machine Learning,Fall 2024,2024-09-02,11.9,100.0,36.4,56.2,59.7,D,True
S0168,2024,Information Technology,F,East,Mother,True,C06,Databases,Spring 2025,2025-01-13,24.7,54.7,68.3,67.1,49.5,C,True
S0169,2024,Data Science,F,North,Sibling,True,C01,Python Programming,Fall 2024,2024-09-02,25.3,72.3,49.2,63.9,72.9,C,True
S0169,2024,Data Science,F,North,Sibling,True,C02,Statistics,Spring 2025,2025-01-13,31.2,90.1,65.9,69.8,74.0,C,True
S0169,2024,Data Science,F,North,Sibling,True,C03,Data Structures,Fall 2024,2024-09-02,8.7,73.9,46.0,41.5,82.8,D,True
S0169,2024,Data Science,F,North,Sibling,True,C04,Linear Algebra,Spring 2025,2025-01-13,3.9,66.0,62.5,55.5,43.9,D,True
S0169,2024,Data Science,F,North,Sibling,True,C05,Machine Learning,Fall 2024,2024-09-02,27.0,65.2,36.8,52.5,58.6,D,True
S0169,2024,Data Science,F,North,Sibling,True,C06,Databases,Spring 2025,2025-01-13,14.9,96.4,66.4,77.9,51.0,C,True
S0170,2023,Engineering,M,North,Father,True,C01,Python Programming,Fall 2023,2023-09-04,18.7,76.5,48.1,63.1,54.7,C,True
S0170,2023,Engineering,M,North,Father,True,C02,Statistics,Spring 2024,2024-01-15,21.4,65.5,29.7,37.5,82.2,D,True
S0170,2023,Engineering,M,North,Father,True,C03,Data Structures,Fall 2023,2023-09-04,22.6,97.2,64.4,62.5,67.5,C,True
S0170,2023,Engineering,M,North,Father,True,C04,Linear Algebra,Spring 2024,2024-01-15,20.9,77.8,88.0,69.4,78.0,B,True
S0170,2023,Engineering,M,North,Father,True,C05,Machine Learning,Fall 2023,2023-09-04,12.9,80.9,68.9,59.8,89.2,C,True
S0170,2023,Engineering,M,North,Father,True,C06,Databases,Spring 2024,2024-01-15,23.4,100.0,50.4,88.4,57.1,C,True
S0171,2023,Computer Science,F,South,Father,True,C01,Python Programming,Fall 2023,2023-09-04,26.6,57.7,55.0,65.1,66.7,C,True
S0171,2023,Computer Science,F,South,Father,True,C02,Statistics,Spring 2024,2024-01-15,20.9,64.0,45.1,57.0,58.1,D,True
S0171,2023,Computer Science,F,South,Father,True,C03,Data Structures,Fall 2023,2023-09-04,14.8,100.0,57.2,63.4,72.8,C,True
S0171,2023,Computer Science,F,South,Father,True,C04,Linear Algebra,Spring 2024,2024-01-15,21.0,90.8,58.1,79.8,76.6,B,True
S0171,2023,Computer Science,F,South,Father,True,C05,Machine Learning,Fall 2023,2023-09-04,11.6,87.3,30.7,67.5,76.5,C,True
S0171,2023,Computer Science,F,South,Father,True,C06,Databases,Spring 2024,2024-01-15,10.5,67.2,52.3,46.4,58.3,D,True
S0172,2022,Data Science,M,South,Mother,True,C01,Python Programming,Fall 2022,2022-09-05,31.1,69.1,69.9,61.6,64.5,C,True
S0172,2022,Data Science,M,South,Mother,True,C02,Statistics,Spring 2023,2023-01-16,9.6,77.8,73.9,33.5,61.0,D,True
S0172,2022,Data Science,M,South,Mother,True,C03,Data Structures,Fall 2022,2022-09-05,25.5,68.3,63.3,86.6,73.9,B,True
S0172,2022,Data Science,M,South,Mother,True,C04,Linear Algebra,Spring 2023,2023-01-16,12.2,81.3,68.7,41.6,68.7,C,True
S0172,2022,Data Science,M,South,Mother,True,C05,Machine Learning,Fall 2022,2022-09-05,23.8,82.2,62.5,81.0,60.3,B,True
S0172,2022,Data Science,M,South,Mother,True,C06,Databases,Spring 2023,2023-01-16,20.9,73.9,53.8,70.1,48.8,C,True
S0173,2023,Computer Science,M,South,Father,True,C01,Python Programming,Fall 2023,2023-09-04,10.8,81.1,54.4,58.4,71.7,C,True
S0173,2023,Computer Science,M,South,Father,True,C02,Statistics,Spring 2024,2024-01-15,12.3,68.1,66.6,42.9,64.2,C,True
S0173,2023,Computer Science,M,South,Father,True,C03,Data Structures,Fall 2023,2023-09-04,10.9,47.2,60.6,65.7,47.8,C,True
